guess	qty	min	max 	ave	    lw/max	p2
glyph	80	1	1096	39.60	02.9	17,371
vouch	80	1	1118	39.60	02.8	17,774
lymph	80	1	1098	39.60	02.9	17,985
plumb	80	1	1153	39.60	02.8	18,632
quiet	79	1	0543	40.10	05.8	7,808
quite	79	1	0543	40.10	05.8	8,730
bayou	79	1	0565	40.10	05.6	9,118
haiku	79	1	0605	40.10	05.2	9,685
aloha	79	1	0722	40.10	04.4	11,187
teddy	79	1	0663	40.10	04.8	11,274
ritzy	79	1	0752	40.10	04.2	11,422
fryer	79	1	0687	40.10	04.6	11,428
modem	79	1	0735	40.10	04.3	11,479
aglow	79	1	0710	40.10	04.5	11,479
feces	79	1	0781	40.10	04.1	11,718
mecca	79	1	0609	40.10	05.2	12,100
yeesh	79	1	0677	40.10	04.7	12,139
miasm	79	1	0770	40.10	04.1	12,167
befog	79	1	0668	40.10	04.7	12,689
colic	79	1	0849	40.10	03.7	12,768
aloof	79	1	0800	40.10	04.0	13,604
tempt	79	1	0783	40.10	04.1	13,823
young	79	1	0984	40.10	03.2	14,085
enemy	79	1	0763	40.10	04.2	14,233
vinyl	79	1	0960	40.10	03.3	14,337
conic	79	1	0947	40.10	03.4	14,426
radar	79	1	0947	40.10	03.4	14,465
smock	79	1	0996	40.10	03.2	14,923
limit	79	1	1001	40.10	03.2	15,401
karma	79	1	0974	40.10	03.3	15,618
fishy	79	1	1009	40.10	03.1	15,878
bliss	79	1	1051	40.10	03.0	16,785
hurry	79	1	1039	40.10	03.1	17,438
ducky	79	1	1103	40.10	02.9	18,090
dully	79	1	1122	40.10	02.8	18,656
thumb	79	1	1149	40.10	02.8	18,793
fungi	79	1	1146	40.10	02.8	19,338
furry	79	1	1180	40.10	02.7	20,907
whomp	79	1	1231	40.10	02.6	21,327
shook	79	1	1248	40.10	02.5	21,575
pulpy	79	1	1277	40.10	02.5	23,042
civil	79	1	1283	40.10	02.5	23,125
rewax	78	1	0590	40.62	05.4	9,629
joist	78	1	0754	40.62	04.2	9,990
hooey	78	1	0536	40.62	05.9	10,137
faxed	78	1	0669	40.62	04.7	10,256
edema	78	1	0651	40.62	04.9	10,987
julep	78	1	0687	40.62	04.6	11,118
grass	78	1	0761	40.62	04.2	11,375
tryst	78	1	0819	40.62	03.9	11,904
smarm	78	1	0772	40.62	04.1	11,966
gouge	78	1	0691	40.62	04.6	12,085
bocce	78	1	0683	40.62	04.6	12,350
axiom	78	1	0653	40.62	04.9	12,393
junta	78	1	0770	40.62	04.1	12,840
annul	78	1	0805	40.62	03.9	12,843
weave	78	1	0815	40.62	03.9	13,012
refry	78	1	0687	40.62	04.6	13,875
caddy	78	1	0904	40.62	03.5	14,421
fever	78	1	0967	40.62	03.3	15,525
guess	78	1	0814	40.62	03.9	15,616
sinus	78	1	1029	40.62	03.1	15,677
chewy	78	1	0868	40.62	03.7	15,761
glitz	78	1	1005	40.62	03.2	15,897
runny	78	1	0937	40.62	03.4	16,106
sixth	78	1	1086	40.62	02.9	16,847
frump	78	1	1041	40.62	03.0	17,006
going	78	1	1053	40.62	03.0	17,088
awash	78	1	1104	40.62	02.9	18,814
chill	78	1	1162	40.62	02.7	19,128
swash	78	1	1104	40.62	02.9	20,398
gloom	78	1	1208	40.62	02.6	20,912
putty	78	1	1235	40.62	02.6	21,485
willy	78	1	1201	40.62	02.6	21,574
gutty	78	1	1286	40.62	02.5	23,233
combo	78	1	1367	40.62	02.3	25,422
askew	77	1	0512	41.14	06.2	8,318
joule	77	1	0560	41.14	05.7	8,321
oxide	77	1	0525	41.14	06.0	8,748
obese	77	1	0589	41.14	05.4	9,480
helix	77	1	0601	41.14	05.3	10,743
waxed	77	1	0704	41.14	04.5	10,924
cross	77	1	0801	41.14	04.0	11,698
undue	77	1	0740	41.14	04.3	12,111
squat	77	1	0812	41.14	03.9	12,682
augur	77	1	0806	41.14	03.9	13,645
upped	77	1	0825	41.14	03.8	14,009
outdo	77	1	0895	41.14	03.5	14,133
ficus	77	1	0941	41.14	03.4	14,483
adobo	77	1	0813	41.14	03.9	14,711
unify	77	1	1002	41.14	03.2	15,762
wispy	77	1	1006	41.14	03.2	16,029
weedy	77	1	0928	41.14	03.4	16,381
beech	77	1	0917	41.14	03.5	16,506
freer	77	1	1008	41.14	03.1	16,549
chess	77	1	0840	41.14	03.8	16,846
wacky	77	1	1021	41.14	03.1	17,356
belle	77	1	1028	41.14	03.1	17,593
digit	77	1	1081	41.14	02.9	17,596
ninth	77	1	1095	41.14	02.9	17,840
scull	77	1	1097	41.14	02.9	17,975
tweet	77	1	1045	41.14	03.0	18,394
theft	77	1	0857	41.14	03.7	18,396
sudsy	77	1	1105	41.14	02.9	18,723
ovoid	77	1	1098	41.14	02.9	19,056
lippy	77	1	1123	41.14	02.8	19,506
pinup	77	1	1151	41.14	02.8	19,565
unpin	77	1	1151	41.14	02.8	20,458
musky	77	1	1188	41.14	02.7	20,590
goody	77	1	1191	41.14	02.7	20,653
cinch	77	1	1247	41.14	02.5	21,984
swoop	77	1	1257	41.14	02.5	22,626
hussy	77	1	1303	41.14	02.4	24,037
tooth	77	1	1360	41.14	02.3	25,667
smush	77	1	1403	41.14	02.3	27,019
cress	76	1	0585	41.68	05.4	9,832
ivory	76	1	0661	41.68	04.8	10,098
juice	76	1	0619	41.68	05.1	10,365
issue	76	1	0610	41.68	05.2	10,552
essay	76	1	0656	41.68	04.8	10,731
kempt	76	1	0653	41.68	04.9	11,164
valve	76	1	0661	41.68	04.8	11,196
idiot	76	1	0809	41.68	03.9	12,034
kudos	76	1	0812	41.68	03.9	12,184
sense	76	1	0826	41.68	03.8	12,963
eking	76	1	0760	41.68	04.2	13,227
exert	76	1	0775	41.68	04.1	13,470
banjo	76	1	0788	41.68	04.0	13,660
itchy	76	1	0874	41.68	03.6	13,748
vodka	76	1	0772	41.68	04.1	13,776
tibia	76	1	0794	41.68	04.0	13,933
occur	76	1	0907	41.68	03.5	15,077
judge	76	1	0859	41.68	03.7	15,164
bylaw	76	1	0930	41.68	03.4	15,557
gloss	76	1	0977	41.68	03.2	16,051
apply	76	1	0967	41.68	03.3	16,796
ruddy	76	1	0944	41.68	03.4	16,799
salsa	76	1	1070	41.68	03.0	17,923
spasm	76	1	1048	41.68	03.0	18,376
skill	76	1	1103	41.68	02.9	18,423
hokum	76	1	1101	41.68	02.9	18,587
dweeb	76	1	1096	41.68	02.9	18,859
bitty	76	1	1113	41.68	02.9	19,076
missy	76	1	1113	41.68	02.9	19,229
swung	76	1	1158	41.68	02.7	19,380
sunny	76	1	1169	41.68	02.7	19,723
wooly	76	1	1170	41.68	02.7	20,759
vroom	76	1	1174	41.68	02.7	21,422
sunup	76	1	1235	41.68	02.6	21,818
fluky	76	1	1259	41.68	02.5	22,942
goopy	76	1	1280	41.68	02.5	23,428
bumpy	76	1	1300	41.68	02.4	23,794
punny	76	1	1321	41.68	02.4	24,455
mussy	76	1	1322	41.68	02.4	24,896
aioli	75	1	0550	42.24	05.8	9,134
awake	75	1	0727	42.24	04.4	13,513
gross	75	1	0860	42.24	03.7	13,681
quilt	75	1	0927	42.24	03.4	14,040
agave	75	1	0757	42.24	04.2	14,213
pshaw	75	1	0911	42.24	03.5	15,810
schwa	75	1	0919	42.24	03.5	15,874
achoo	75	1	0848	42.24	03.7	15,954
paddy	75	1	0943	42.24	03.4	16,131
alpha	75	1	0976	42.24	03.3	16,573
hatch	75	1	0999	42.24	03.2	16,631
blitz	75	1	1016	42.24	03.1	16,708
embed	75	1	0999	42.24	03.2	16,727
gauzy	75	1	0980	42.24	03.2	17,646
ended	75	1	1005	42.24	03.2	17,935
booze	75	1	0863	42.24	03.7	18,190
blurb	75	1	0975	42.24	03.3	18,344
proof	75	1	1070	42.24	03.0	18,410
soppy	75	1	1090	42.24	02.9	18,506
comfy	75	1	1114	42.24	02.8	18,569
vying	75	1	1178	42.24	02.7	20,950
gizmo	75	1	1085	42.24	02.9	21,047
dippy	75	1	1171	42.24	02.7	21,275
bonny	75	1	1203	42.24	02.6	21,437
lowly	75	1	1170	42.24	02.7	21,484
mucky	75	1	1299	42.24	02.4	24,311
topaz	74	1	0670	42.81	04.7	10,944
jawed	74	1	0701	42.81	04.5	11,387
iliac	74	1	0784	42.81	04.0	12,796
quest	74	1	0731	42.81	04.3	12,862
union	74	1	0860	42.81	03.7	14,719
ionic	74	1	0947	42.81	03.4	15,576
duked	74	1	0883	42.81	03.6	16,080
gassy	74	1	0955	42.81	03.3	16,122
doxed	74	1	0866	42.81	03.7	16,143
ivied	74	1	0918	42.81	03.5	16,194
array	74	1	0965	42.81	03.3	16,454
dacha	74	1	0995	42.81	03.2	16,570
penne	74	1	0974	42.81	03.3	16,621
gulag	74	1	0960	42.81	03.3	17,958
weepy	74	1	0891	42.81	03.6	18,134
floss	74	1	1037	42.81	03.1	18,482
mossy	74	1	1121	42.81	02.8	19,583
hoody	74	1	1118	42.81	02.8	19,676
hissy	74	1	1118	42.81	02.8	19,771
biddy	74	1	1217	42.81	02.6	23,046
cutup	74	1	1235	42.81	02.6	23,160
giddy	74	1	1226	42.81	02.6	23,188
woody	74	1	1263	42.81	02.5	23,962
swish	74	1	1308	42.81	02.4	25,406
hutch	74	1	1318	42.81	02.4	25,578
cluck	74	1	1380	42.81	02.3	28,079
fully	74	1	1401	42.81	02.3	28,495
quart	73	1	0669	43.40	04.7	9,919
okapi	73	1	0465	43.40	06.8	10,399
harsh	73	1	0742	43.40	04.3	11,416
nexus	73	1	0634	43.40	05.0	12,282
toxic	73	1	0827	43.40	03.8	13,115
dazed	73	1	0758	43.40	04.2	13,513
waltz	73	1	0905	43.40	03.5	14,955
tepee	73	1	0942	43.40	03.4	15,617
dozed	73	1	0852	43.40	03.7	16,126
fauna	73	1	0983	43.40	03.2	17,007
oddly	73	1	0957	43.40	03.3	17,180
nimby	73	1	1036	43.40	03.1	17,349
bezel	73	1	1003	43.40	03.2	17,775
icily	73	1	1041	43.40	03.0	18,258
mambo	73	1	0921	43.40	03.4	18,462
crock	73	1	1065	43.40	03.0	19,193
outgo	73	1	1069	43.40	03.0	19,213
inbox	73	1	1005	43.40	03.2	19,355
happy	73	1	1045	43.40	03.0	19,780
lotto	73	1	1122	43.40	02.8	20,580
level	73	1	1136	43.40	02.8	21,646
lupus	73	1	1176	43.40	02.7	22,171
bosom	73	1	1211	43.40	02.6	22,905
funky	73	1	1312	43.40	02.4	25,264
oomph	73	1	1344	43.40	02.4	26,404
motto	73	1	1362	43.40	02.3	27,619
dross	72	1	0721	44.00	04.4	10,791
zesty	72	1	0651	44.00	04.9	11,760
quant	72	1	0784	44.00	04.0	12,360
razor	72	1	0769	44.00	04.1	13,567
wowed	72	1	0806	44.00	03.9	14,653
sixty	72	1	0936	44.00	03.4	14,951
every	72	1	0725	44.00	04.4	14,984
exurb	72	1	0691	44.00	04.6	15,033
awful	72	1	0862	44.00	03.7	15,764
allow	72	1	0821	44.00	03.9	15,933
axial	72	1	0940	44.00	03.4	17,536
refer	72	1	1008	44.00	03.1	17,850
abash	72	1	1024	44.00	03.1	17,941
runup	72	1	0987	44.00	03.2	18,481
comic	72	1	1016	44.00	03.1	18,594
primp	72	1	1041	44.00	03.0	18,715
crick	72	1	1066	44.00	03.0	19,832
annal	72	1	1097	44.00	02.9	20,818
nymph	72	1	1131	44.00	02.8	21,114
sushi	72	1	1109	44.00	02.9	21,250
witty	72	1	1161	44.00	02.7	21,892
tight	72	1	1203	44.00	02.6	22,071
doggy	72	1	1191	44.00	02.7	22,674
allay	72	1	1175	44.00	02.7	22,807
spook	72	1	1218	44.00	02.6	22,961
click	72	1	1243	44.00	02.6	23,978
fifth	72	1	1297	44.00	02.4	26,334
vigil	72	1	1405	44.00	02.3	29,635
whoop	72	1	1431	44.00	02.2	30,144
cacti	71	1	0744	44.62	04.3	12,328
rabbi	71	1	0685	44.62	04.6	12,822
knell	71	1	0768	44.62	04.1	16,509
tabby	71	1	0939	44.62	03.4	16,942
usurp	71	1	1004	44.62	03.2	19,423
brava	71	1	1059	44.62	03.0	19,721
kiddo	71	1	1020	44.62	03.1	19,845
fanny	71	1	1057	44.62	03.0	19,890
bossy	71	1	1120	44.62	02.8	20,570
moody	71	1	1191	44.62	02.7	22,127
nippy	71	1	1187	44.62	02.7	22,902
phish	71	1	1229	44.62	02.6	23,300
halal	71	1	1212	44.62	02.6	23,342
hoppy	71	1	1235	44.62	02.6	24,513
gunky	71	1	1292	44.62	02.5	24,752
llama	71	1	1275	44.62	02.5	26,053
plump	71	1	1338	44.62	02.4	27,538
ethyl	70	1	0661	45.26	04.8	10,117
reiki	70	1	0624	45.26	05.1	11,689
seize	70	1	0749	45.26	04.2	11,797
cycle	70	1	0618	45.26	05.1	12,657
exile	70	1	0787	45.26	04.0	13,842
enjoy	70	1	0840	45.26	03.8	14,961
ennui	70	1	0797	45.26	04.0	15,127
nabob	70	1	0803	45.26	04.0	15,252
excel	70	1	0898	45.26	03.5	16,726
nylon	70	1	0972	45.26	03.3	17,413
nappy	70	1	0947	45.26	03.4	17,695
expel	70	1	0957	45.26	03.3	18,018
gayly	70	1	1022	45.26	03.1	18,640
idyll	70	1	0999	45.26	03.2	18,783
vampy	70	1	1041	45.26	03.0	19,342
hippo	70	1	1014	45.26	03.1	20,200
chili	70	1	1162	45.26	02.7	21,741
fugue	70	1	0926	45.26	03.4	21,912
wimpy	70	1	1172	45.26	02.7	22,149
lobby	70	1	1150	45.26	02.8	22,355
myrrh	70	1	1132	45.26	02.8	22,474
clock	70	1	1178	45.26	02.7	23,165
papal	70	1	1213	45.26	02.6	24,109
baggy	70	1	1181	45.26	02.7	24,508
dowdy	70	1	1263	45.26	02.5	25,874
hippy	70	1	1269	45.26	02.5	26,109
tubby	70	1	1287	45.26	02.5	26,756
gussy	70	1	1316	45.26	02.4	26,874
tufty	70	1	1356	45.26	02.3	28,395
buddy	70	1	1385	45.26	02.3	29,627
dress	69	1	0635	45.91	05.0	9,761
abbey	69	1	0538	45.91	05.9	11,550
keyed	69	1	0884	45.91	03.6	15,291
oozed	69	1	0852	45.91	03.7	16,580
juked	69	1	0871	45.91	03.6	16,982
aging	69	1	0873	45.91	03.6	17,722
mafia	69	1	0980	45.91	03.2	19,327
yucca	69	1	0922	45.91	03.4	19,501
polyp	69	1	1071	45.91	03.0	20,145
naggy	69	1	1034	45.91	03.1	20,305
hexed	69	1	1082	45.91	02.9	20,359
visit	69	1	1184	45.91	02.7	22,746
guava	69	1	1175	45.91	02.7	24,893
amass	69	1	1241	45.91	02.6	26,191
hooky	69	1	1334	45.91	02.4	27,850
bunny	69	1	1398	45.91	02.3	29,742
joker	68	1	0596	46.59	05.3	10,177
rarer	68	1	0648	46.59	04.9	10,480
equal	68	1	0626	46.59	05.1	11,398
jaded	68	1	0763	46.59	04.2	14,564
usual	68	1	0801	46.59	04.0	14,880
krill	68	1	0873	46.59	03.6	15,875
saggy	68	1	0955	46.59	03.3	17,392
igloo	68	1	0933	46.59	03.4	18,086
fjord	68	1	0985	46.59	03.2	18,159
coyly	68	1	1017	46.59	03.1	18,514
beefy	68	1	0897	46.59	03.5	20,816
zilch	68	1	1127	46.59	02.8	21,358
juror	68	1	1099	46.59	02.9	21,751
uncut	68	1	1116	46.59	02.8	21,764
hitch	68	1	1167	46.59	02.7	22,635
rummy	68	1	1094	46.59	02.9	23,419
edged	68	1	1182	46.59	02.7	24,965
hunch	68	1	1369	46.59	02.3	29,217
fussy	68	1	1391	46.59	02.3	30,505
quote	67	1	0537	47.28	05.9	9,362
zowie	67	1	0552	47.28	05.7	11,233
quran	67	1	0677	47.28	04.7	11,991
gecko	67	1	0601	47.28	05.3	12,097
annex	67	1	0671	47.28	04.7	13,751
amaze	67	1	0757	47.28	04.2	16,347
alibi	67	1	0841	47.28	03.8	16,372
leggy	67	1	0784	47.28	04.0	18,060
levee	67	1	1136	47.28	02.8	23,427
spoof	67	1	1198	47.28	02.6	24,217
thigh	67	1	1203	47.28	02.6	24,307
plaza	67	1	1183	47.28	02.7	24,693
skull	67	1	1265	47.28	02.5	25,688
madam	67	1	1277	47.28	02.5	27,881
mucus	67	1	1322	47.28	02.4	29,358
goofy	67	1	1404	47.28	02.3	31,025
chock	67	1	1426	47.28	02.2	32,887
guppy	67	1	1509	47.28	02.1	35,562
chuck	67	1	1649	47.28	01.9	41,285
quail	66	1	0622	48.00	05.1	11,938
squad	66	1	0765	48.00	04.1	13,757
ouija	66	1	0712	48.00	04.5	13,904
joked	66	1	0725	48.00	04.4	13,950
yahoo	66	1	0761	48.00	04.2	14,706
geese	66	1	0976	48.00	03.3	18,851
idiom	66	1	0990	48.00	03.2	19,270
knoll	66	1	1105	48.00	02.9	21,531
janky	66	1	1060	48.00	03.0	21,615
gawky	66	1	1084	48.00	02.9	21,922
cabby	66	1	1074	48.00	03.0	21,943
psyop	66	1	1090	48.00	02.9	22,707
kitty	66	1	1154	48.00	02.8	23,229
fatwa	66	1	1143	48.00	02.8	23,751
knack	66	1	1133	48.00	02.8	24,163
cubic	66	1	1229	48.00	02.6	26,645
cliff	66	1	1255	48.00	02.5	26,648
buxom	66	1	1311	48.00	02.4	29,459
boggy	66	1	1370	48.00	02.3	31,048
chick	66	1	1464	48.00	02.2	34,476
buggy	66	1	1600	48.00	02.0	40,164
offer	65	1	0641	48.74	04.9	12,528
quota	65	1	0624	48.74	05.1	12,735
jihad	65	1	0746	48.74	04.3	14,676
gaffe	65	1	0684	48.74	04.6	15,167
quash	65	1	0898	48.74	03.5	17,919
melee	65	1	0977	48.74	03.2	18,325
taffy	65	1	0987	48.74	03.2	20,068
cacao	65	1	0991	48.74	03.2	21,633
ebook	65	1	0929	48.74	03.4	22,013
stiff	65	1	1159	48.74	02.7	23,921
cocoa	65	1	0991	48.74	03.2	24,088
gabby	65	1	1181	48.74	02.7	26,307
check	65	1	0974	48.74	03.3	27,995
chaff	65	1	1232	48.74	02.6	28,732
poofy	65	1	1328	48.74	02.4	28,825
vexed	65	1	1311	48.74	02.4	29,485
humus	65	1	1403	48.74	02.3	32,718
gamma	65	1	1463	48.74	02.2	36,772
magma	65	1	1463	48.74	02.2	36,825
eerie	64	1	0728	49.50	04.4	11,753
quake	64	1	0582	49.50	05.4	12,512
emoji	64	1	0720	49.50	04.4	14,947
dryly	64	1	0770	49.50	04.1	15,409
proxy	64	1	0906	49.50	03.5	16,547
bebop	64	1	0706	49.50	04.5	17,105
quoth	64	1	1040	49.50	03.1	20,414
geeky	64	1	0867	49.50	03.7	20,859
unzip	64	1	1118	49.50	02.8	23,447
jowly	64	1	1156	49.50	02.7	24,951
kissy	64	1	1190	49.50	02.7	25,308
fifty	64	1	1191	49.50	02.7	26,431
tummy	64	1	1266	49.50	02.5	27,997
manna	64	1	1273	49.50	02.5	28,641
muddy	64	1	1355	49.50	02.3	30,870
doozy	64	1	1348	49.50	02.4	30,935
judgy	64	1	1358	49.50	02.3	31,586
funny	64	1	1443	49.50	02.2	33,979
gonzo	64	1	1505	49.50	02.1	36,887
doggo	64	1	1502	49.50	02.1	37,370
jerky	63	1	0653	50.29	04.9	15,986
ozone	63	1	0715	50.29	04.4	16,849
offed	63	1	0776	50.29	04.1	17,102
kebab	63	1	0695	50.29	04.6	18,064
staff	63	1	0959	50.29	03.3	19,789
exude	63	1	0999	50.29	03.2	21,192
verve	63	1	1076	50.29	02.9	22,897
onion	63	1	1191	50.29	02.7	26,705
aback	63	1	1278	50.29	02.5	28,706
cocky	63	1	1295	50.29	02.5	29,619
dummy	63	1	1355	50.29	02.3	31,628
queso	62	1	0685	51.10	04.6	13,102
pique	62	1	0631	51.10	05.0	13,724
jokey	62	1	0580	51.10	05.5	14,678
quark	62	1	0830	51.10	03.8	17,220
added	62	1	0776	51.10	04.1	17,608
squid	62	1	0957	51.10	03.3	17,755
epoxy	62	1	0846	51.10	03.7	17,793
abyss	62	1	0962	51.10	03.3	21,123
unjam	62	1	0936	51.10	03.4	21,564
soggy	62	1	1097	51.10	02.9	22,522
daffy	62	1	1047	51.10	03.0	23,321
unbox	62	1	1168	51.10	02.7	26,265
maxim	62	1	1059	51.10	03.0	26,478
macaw	62	1	1237	51.10	02.6	27,247
mixup	62	1	1244	51.10	02.6	28,152
icing	62	1	1260	51.10	02.5	28,293
jolly	62	1	1276	51.10	02.5	30,165
jumbo	62	1	1329	51.10	02.4	32,934
cubby	62	1	1439	51.10	02.2	35,497
gummy	62	1	1577	51.10	02.0	41,273
jerry	61	1	0747	51.93	04.2	19,494
usury	61	1	0907	51.93	03.5	20,147
yowza	61	1	0838	51.93	03.8	21,256
juicy	61	1	1075	51.93	03.0	22,466
kabob	61	1	0938	51.93	03.4	22,560
jetty	61	1	0866	51.93	03.7	23,400
cynic	61	1	1114	51.93	02.8	23,926
tatty	61	1	1089	51.93	02.9	24,678
klutz	61	1	1135	51.93	02.8	25,275
assay	61	1	1126	51.93	02.8	26,149
sniff	61	1	1193	51.93	02.7	26,262
skunk	61	1	1346	51.93	02.4	31,629
foggy	61	1	1404	51.93	02.3	35,323
junky	61	1	1439	51.93	02.2	35,936
which	61	1	1451	51.93	02.2	36,917
jumpy	61	1	1499	51.93	02.1	38,487
boozy	61	1	1546	51.93	02.1	40,860
muggy	61	1	1577	51.93	02.0	41,906
query	60	1	0635	52.80	05.0	14,126
quasi	60	1	0603	52.80	05.3	14,294
evoke	60	1	0825	52.80	03.8	19,013
qualm	60	1	0946	52.80	03.4	19,464
xenon	60	1	0740	52.80	04.3	20,018
squab	60	1	0938	52.80	03.4	21,201
eject	60	1	0852	52.80	03.7	21,977
pixie	60	1	0914	52.80	03.5	22,069
jewel	60	1	1053	52.80	03.0	23,385
jelly	60	1	0872	52.80	03.6	24,844
shyly	60	1	1142	52.80	02.8	25,444
egged	60	1	1182	52.80	02.7	28,207
skulk	60	1	1265	52.80	02.5	29,473
hobby	60	1	1310	52.80	02.4	31,690
mamba	60	1	1484	52.80	02.1	40,810
offal	59	1	0800	53.70	04.0	20,496
khaki	59	1	0932	53.70	03.4	24,439
kvell	59	1	1000	53.70	03.2	29,056
ebbed	59	1	1198	53.70	02.6	29,323
peeve	59	1	1293	53.70	02.5	31,953
gruff	59	1	1318	53.70	02.4	33,783
gypsy	59	1	1360	53.70	02.3	34,165
known	59	1	1451	53.70	02.2	38,181
humph	59	1	1538	53.70	02.1	41,265
bluff	59	1	1534	53.70	02.1	41,984
booby	59	1	1576	53.70	02.0	43,917
queer	58	1	0797	54.62	04.0	15,911
error	58	1	0716	54.62	04.4	18,181
kiosk	58	1	0928	54.62	03.4	20,011
scoff	58	1	1142	54.62	02.8	27,237
knock	58	1	1287	54.62	02.5	31,537
kinky	58	1	1304	54.62	02.4	32,123
stuff	58	1	1312	54.62	02.4	32,676
twixt	58	1	1496	54.62	02.1	40,742
hubby	58	1	1508	54.62	02.1	41,366
queen	57	1	0877	55.58	03.6	19,201
wryly	57	1	0982	55.58	03.2	24,442
emcee	57	1	1076	55.58	02.9	24,979
ninja	57	1	0975	55.58	03.3	27,239
lolly	57	1	1291	55.58	02.5	32,876
piggy	57	1	1326	55.58	02.4	33,392
hooch	57	1	1582	55.58	02.0	44,543
shush	57	1	1643	55.58	01.9	48,308
equip	56	1	0802	56.57	04.0	19,213
quirk	56	1	0972	56.57	03.3	22,250
rajah	56	1	1012	56.57	03.1	23,607
uvula	56	1	1014	56.57	03.1	27,084
quack	56	1	1100	56.57	02.9	27,684
kazoo	56	1	1050	56.57	03.0	28,662
spiff	56	1	1288	56.57	02.5	32,478
zippy	56	1	1496	56.57	02.1	43,773
babka	56	1	1546	56.57	02.1	46,984
hijab	55	1	0864	57.60	03.7	21,705
sassy	55	1	1126	57.60	02.8	28,849
momma	55	1	1050	57.60	03.0	33,676
snuff	55	1	1312	57.60	02.4	34,263
divvy	55	1	1309	57.60	02.4	35,406
mimic	55	1	1587	57.60	02.0	48,351
woozy	55	1	1606	57.60	02.0	48,608
savvy	54	1	1041	58.67	03.0	25,377
nanny	54	1	1170	58.67	02.7	31,346
daddy	54	1	1165	58.67	02.7	31,838
femme	54	1	1220	58.67	02.6	33,699
scuff	54	1	1387	58.67	02.3	38,488
skiff	54	1	1387	58.67	02.3	38,848
kappa	54	1	1455	58.67	02.2	43,657
minim	54	1	1548	58.67	02.1	45,551
squib	53	1	1125	59.77	02.8	27,835
dizzy	53	1	1380	59.77	02.3	40,530
puffy	53	1	1568	59.77	02.0	47,675
huffy	53	1	1576	59.77	02.0	48,817
jimmy	53	1	1542	59.77	02.1	48,865
pygmy	53	1	1608	59.77	02.0	50,151
whiff	53	1	1593	59.77	02.0	50,447
quill	52	1	1289	60.92	02.5	35,289
quick	52	1	1293	60.92	02.5	35,300
vivid	52	1	1690	60.92	01.9	56,199
quell	51	1	0889	62.12	03.6	28,925
yappy	51	1	1282	62.12	02.5	39,782
ninny	51	1	1431	62.12	02.2	43,055
yucky	51	1	1513	62.12	02.1	47,245
civic	51	1	1749	62.12	01.8	61,004
mezzo	50	1	0832	63.36	03.8	30,041
mammy	50	1	1351	63.36	02.3	43,499
widow	49	1	1078	64.65	02.9	28,875
pizza	49	1	1018	64.65	03.1	34,392
sissy	49	1	1316	64.65	02.4	39,387
peppy	48	1	0979	66.00	03.2	39,392
byway	48	1	1217	66.00	02.6	39,553
frizz	48	1	1318	66.00	02.4	42,971
popup	48	1	1434	66.00	02.2	47,009
poppy	48	1	1491	66.00	02.1	49,876
flyby	48	1	1541	66.00	02.1	51,946
puppy	48	1	1742	66.00	01.8	64,267
boffo	48	1	1766	66.00	01.8	65,902
tizzy	47	1	1268	67.40	02.5	39,470
affix	47	1	1121	67.40	02.8	42,651
slyly	47	1	1381	67.40	02.3	43,458
fizzy	47	1	1635	67.40	01.9	61,046
xerox	46	1	0709	68.87	04.5	20,214
mommy	46	1	1561	68.87	02.0	56,255
kooky	46	1	1598	68.87	02.0	57,238
mamma	46	1	1695	68.87	01.9	67,962
buzzy	46	1	1784	68.87	01.8	70,444
kayak	45	1	1411	70.40	02.3	48,543
jiffy	45	1	1650	70.40	01.9	64,656
abuzz	44	1	1249	72.00	02.5	48,853
oxbow	44	1	1764	72.00	01.8	73,316
fuzzy	44	1	1845	72.00	01.7	78,453
bobby	43	1	1576	73.67	02.0	61,472
whizz	42	1	1710	75.43	01.9	72,427
fluff	41	1	1733	77.27	01.8	75,795
mummy	40	1	1798	79.20	01.8	81,008
yummy	40	1	1798	79.20	01.8	81,124
queue	39	1	1189	81.23	02.7	47,818
quaff	39	1	1296	81.23	02.4	55,458
kudzu	38	1	1704	83.37	01.9	78,648
jazzy	37	1	1500	85.62	02.1	71,779
